id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1170876305292106820,Private room in Edinburgh,43922800,Evgenia,,Northfield and Piershill,55.949365501792414,-3.1363104973264577,Private room,93,2,3,2024-08-18,0.94,1,39,3,
1171104774867255833,Two rooms in vintage flat (4 beds),3686338,Sara,,Bonnington,55.9723603509424,-3.191411045376568,Private room,140,2,2,2024-07-21,0.95,5,269,2,
1171200012932999713,Cozy & Stylish Room in Edinburgh,102692249,Mazen,,Western Harbour and Leith Docks,55.97282,-3.16063,Private room,91,1,13,2024-08-14,4.11,1,3,13,
1171254245485306774,Slateford’s Victorian Apartment,529229826,Taihei,,Gorgie West,55.9334019,-3.2353439,Entire home/apt,,1,5,2024-08-18,2.17,7,0,5,
1171501105601537003,A luxurious landmark in New Town,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171501195964769120,"Onsite 2-story restaurant, plus DJs",567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171501828916102468,"Luxury Studio, Cheval Edinburgh Grand",567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,314,1,0,,,23,65,0,
1171501829010245806,Onsite renowned Hawksmoor steak & seafood,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171502085170502607,"Well-placed in the heart, walkable to the biggies",567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511107590686703,Gorgeous suite in former board room,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511291364558145,Stunning city views from the furnished rooftop,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511560695266636,Stylish & inviting with room for the whole crew,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511602341665951,Housed in a former bank on St. Andrew Square,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511759179411254,Waverley Railway Station is an easy 3-minute walk,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511817507832395,Original bank directors’ dining room transformed,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171511979949493713,Impressive views & huge private rooftop terrace,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512080987309136,Airy open-plan layout & stylish furnishings,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,314,1,0,,,23,65,0,
1171512172623360919,All-day café and late-night bar,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512350859783267,Stylishly furnished self-catering,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512454849102412,Breakfast at the 4th-floor The Register Club,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512628659619872,St. Andrew Square gem (was once a bank!),567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512720082684246,Private balcony and city views,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512874105915735,Well-equipped kitchen and balcony,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171512960685464012,Living space and extra alcove,567180612,Elizabeth,,"Old Town, Princes Street and Leith Street",55.9538688,-3.1916746,Private room,,1,0,,,23,0,0,
1171594737578054443,City Centre Apartment,424279284,David,,"Old Town, Princes Street and Leith Street",55.9515,-3.19523,Entire home/apt,,1,13,2024-09-06,6.96,4,0,13,
1171683459807120900,Flat in the Heart of Old Town,581487595,Shu,,"Old Town, Princes Street and Leith Street",55.947463401616396,-3.1855001878356926,Entire home/apt,180,1,0,,,1,86,0,
1171707709250468095,Entire city centre flat,46369474,Sean,,Hillside and Calton Hill,55.95692323862354,-3.1778922730416,Entire home/apt,80,5,0,,,2,220,0,
1171739582857856851,The Briery Bauks Residence,646220,Reserve,,"Canongate, Southside and Dumbiedykes",55.945540366471256,-3.1797262957751213,Entire home/apt,357,1,3,2024-07-31,1.06,46,306,3,
1171762172996800638,Central home with city views,6631837,Callum,,Pilrig,55.9644,-3.17762,Entire home/apt,256,2,4,2024-08-18,2.35,3,11,4,
1171865590524361301,"Great Place, ask for discounts.",142957409,John,,Shandon,55.9312133,-3.2302521,Private room,104,1,0,,,5,269,0,
1172222603378876127,Victorian townhouse,19087528,Nicholas,,Shandon,55.93432970160904,-3.2311133631645714,Entire home/apt,,1,2,2024-08-10,1.15,1,49,2,
1172299028853970146,Beautiful 3 bedroom house,181988637,George,,Gilmerton South and the Murrays,55.9016,-3.13171,Entire home/apt,238,1,22,2024-09-11,12.00,1,326,22,
1172327430940856460,1 bed flat in central Edinburgh,581666796,Adam,,"Canongate, Southside and Dumbiedykes",55.951176643037954,-3.1782231411654625,Entire home/apt,,1,3,2024-08-27,2.65,1,0,3,
1172492154609553005,1 double with private bathroom,69458492,Robert,,Corstorphine North,55.95036397109337,-3.2923606277807003,Private room,150,1,0,,,2,105,0,
1172622283465051086,Royal Mile Apartments Edinburgh,581723682,Maria,,Hillside and Calton Hill,55.95619,-3.17254,Entire home/apt,,2,5,2024-08-25,1.58,1,0,5,
1172994498996078273,"Large 5 Bedroom flat in Marchmont, Edinburgh",439074505,Travelnest,,Marchmont East and Sciennes,55.935549243335544,-3.1937699041515817,Entire home/apt,566,1,0,,,9,358,0,
1172999906884061249,Apartment/Flat Orchard Brae,581854707,Anne,,"Craigleith, Orchard Brae and Crewe Toll",55.95427,-3.22382,Entire home/apt,,3,2,2024-08-09,1.54,1,0,2,529094
1173047393794380039,Cosy 1 bedroom flat in Leith,437858355,Lindsay,,North Leith and Newhaven,55.97750780000001,-3.1795016,Entire home/apt,,2,7,2024-09-03,4.47,1,0,7,
1173122388415326109,Trendy 5-bed Flat Near St Giles,257768140,ALTIDO Scotland,,"Old Town, Princes Street and Leith Street",55.94766,-3.1897,Entire home/apt,215,3,16,2024-08-18,6.58,19,0,16,
1173142373486448095,Charming 12-bed Flat Near Edinburgh Castle,257768140,ALTIDO Scotland,,"Old Town, Princes Street and Leith Street",55.94916,-3.18828,Entire home/apt,378,2,9,2024-08-25,3.14,19,0,9,
1173253399977625390,Contemporary Flat in City Centre,548072915,Shahid Aziz,,Dalry and Fountainbridge,55.9438,-3.21349,Entire home/apt,320,1,7,2024-07-25,2.44,1,39,7,
1173351822971914781,1 bedroom in a 2 bed house,26239172,Malgorzata,,Fernieside and Moredun South,55.90810702305476,-3.1327709994751425,Private room,150,1,0,,,1,269,0,
1173838929744136793,Beautiful family home with golf.,233479768,Jonny,,Willowbrae and Duddingston Village,55.94512928848538,-3.139746110821752,Entire home/apt,995,3,0,,,2,160,0,
1173839691615368601,Entire Elegant 3BR Apt in Edinburgh - Newington,3347799,Craig,,Newington and Dalkeith Road,55.93498802885577,-3.168890572421686,Entire home/apt,276,1,4,2024-09-09,1.85,31,166,4,
1173849412242236111,Spacious 4BR Apt  in Marchmont near City Centre,3347799,Craig,,Marchmont West,55.9365,-3.20008,Entire home/apt,,3,2,2024-08-08,1.20,31,0,2,
1173997604896915858,City flat,582081273,Georgia,,Broughton South,55.962779,-3.1807371,Private room,130,1,13,2024-09-07,4.76,1,72,13,
1174177243735677135,My Perfect Base,324315603,Tracey,,Tollcross,55.945815783477734,-3.199254915405905,Entire home/apt,240,2,4,2024-09-08,1.74,1,215,4,
1174495306620227347,Sensational Stay @Prestonfield,399777882,Habeebat Olabisi,,Prestonfield,55.93457,-3.16333,Entire home/apt,240,1,1,2024-08-14,1,11,361,1,
1174502704147806621,Rare Find ! Two bedrooms for 6 adults and 2 child,31538311,Danilukatsky,,"Barnton, Cammo and Cramond South",55.96693019078299,-3.3033987351947034,Entire home/apt,555,3,0,,,1,256,0,
1174560152781819106,Modern House Parking&Utilities,76438730,Renzo,,Drylaw,55.96769027017266,-3.2426700020503545,Private room,120,1,0,,,1,150,0,
1174787740106458061,Mi casa es tu casa,330258560,Rosalinda,,Trinity East and The Dudleys,55.97473460000001,-3.1860217,Private room,,1,7,2024-08-26,5.83,1,0,7,
1175238924488848506,Elegant Georgian Flat in the Heart of the City,3449332,Andrew,,New Town West,55.95195,-3.21207,Entire home/apt,350,1,6,2024-08-24,4.86,1,11,6,
1175388537771617475,Charming Edinburgh House,439699987,Bobby,,Fernieside and Moredun South,55.91057350042516,-3.129921188303741,Entire home/apt,166,3,3,2024-08-22,2.57,1,354,3,
1175442049132987056,Hilltop House,570841580,Suzie,,Corstorphine North,55.95130390320936,-3.2807380278534386,Entire home/apt,200,3,2,2024-07-28,1.15,1,87,2,
1175485638989081774,4 bed in picture perfect spot,183482349,Madeleine,,"Ratho, Ingliston and Gogar",55.92441710298827,-3.3761394023895264,Entire home/apt,400,5,0,,,1,267,0,
1175540224458572686,Single bedroom EH16 area,346476737,Oli,,The Inch,55.91611168966917,-3.1554326586038437,Private room,66,3,4,2024-09-07,3.33,1,43,4,
1175861216559561470,City Studio Flat,506854032,Inder,,Tollcross,55.94263057469428,-3.205695748361512,Entire home/apt,125,2,2,2024-07-15,0.80,3,22,2,
1175953069190752681,Cosy apartment in city centre,508400660,Iman,,South Leith,55.96948256511669,-3.1708215027667777,Entire home/apt,170,2,3,2024-07-28,1.34,2,67,3,
1175969228611037390,Beautiful little one bed flat.,18438247,Fiona Ann,,Greenbank and The Braids,55.9200561,-3.2197354,Entire home/apt,,1,0,,,1,164,0,
1176025340988267113,Double room,16419746,Katarzyna,,Granton West and Salvesen,55.97599656422178,-3.2550524087094357,Private room,85,2,4,2024-09-09,1.33,2,252,4,
1176077493333015623,River Haven Deluxe room with bathroom,582669312,Yue,,Bruntsfield,55.940134,-3.2125717,Private room,120,1,0,,,1,1,0,
1176099881633067523,Ensuite king bedroom near Leith,582674656,Hung Man,,Broughton North and Powderhall,55.96888999884981,-3.1880332747603823,Private room,89,2,7,2024-09-11,6.18,1,45,7,
1176217753940148947,Cozy inn,302384613,Temi,,"Old Town, Princes Street and Leith Street",55.95573413164639,-3.1919869199441977,Entire home/apt,384,1,4,2024-07-28,1.85,1,216,4,
1176261555868769597,Lovely cosy room in city center,162649687,Minh,,Hillside and Calton Hill,55.960272455116794,-3.174840956926346,Private room,101,2,25,2024-09-06,8.24,4,7,25,
1176277161578992438,Cosy room in the heart of Edin,162649687,Minh,,Hillside and Calton Hill,55.96069119301806,-3.1757761880151762,Private room,102,2,28,2024-09-10,9.23,4,37,28,
1176666047249094351,Large room in South Queensferry,517526555,John,,Queensferry West,55.98810659999999,-3.4103487,Private room,60,1,33,2024-09-08,10.65,1,349,33,
1176681929949066016,1 Bed Flat near Murrayfield,199987476,Ben,,Stenhouse and Saughton Mains,55.933982542764156,-3.257054066524336,Entire home/apt,124,2,4,2024-08-26,1.76,2,36,4,
1176689164454439827,A beautiful Comfortable Home,582839322,Abiodun,,Craigmillar,55.91593294756959,-3.1500580314440487,Private room,52,1,6,2024-09-08,3.16,1,359,6,
1176722449688727952,Beautiful Townhouse With Garden in Portobello,316691159,Viktor & Hana,,Joppa,55.94852365144898,-3.105831928913015,Entire home/apt,300,28,1,2024-08-22,1,7,33,1,
1176848122974602104,City Apartment,424279284,David,,New Town West,55.95375,-3.19722,Entire home/apt,371,1,13,2024-09-11,6.72,4,191,13,
1176921446820381990,Cosy Central Flat,569545135,Jack,,South Leith,55.96699,-3.17447,Entire home/apt,150,2,1,2024-08-09,0.83,1,160,1,
1177418731288016014,"溫馨的家
二号卧室二张床可供三人住宿，适合家庭朋友入住，近机场与市中心相连，交通方便十几分钟可到达。",421974128,Hung Ha,,Gorgie West,55.936695335485844,-3.2416561245918274,Private room,84,1,27,2024-09-12,10.38,2,295,27,
1177444319306627521,Peaceful New Town Garden Flat,11666658,Lizzie,,New Town East and Gayfield,55.958667974728435,-3.1937823817133904,Entire home/apt,500,2,2,2024-09-11,2,3,160,2,
1177639201809218055,Free Parking | Luxury Beds,52553067,Sophie,,The Calders,55.92202,-3.29157,Entire home/apt,,1,6,2024-08-21,3.53,1,0,6,
1178080915438737785,"4 Bedroom, 8 bed, 3 bathrooms: Sleeps 10",376622802,Andrew,,Marchmont West,55.93647559999999,-3.1961713,Entire home/apt,400,1,0,,,14,79,0,
1178158785512144586,Edinburgh’s historic Old Town,16271752,Paul,,"Old Town, Princes Street and Leith Street",55.9497591,-3.1880271,Entire home/apt,199,2,7,2024-08-25,2.80,3,137,7,
1178188458454971321,New Town - Bright Apartment,23026843,Robert,,New Town West,55.95469,-3.20772,Entire home/apt,236,2,9,2024-09-12,6.59,1,20,9,
1178705457049543833,Newington 2DB Apt | Wi-fi | Sleeps 4!,392947179,James,,Meadows and Southside,55.9428,-3.18331,Entire home/apt,252,2,4,2024-08-27,3.33,2,344,4,
1179170946279396297,"Cosy Double Room in Leith, Edinburgh City Centre",583529796,Aisha,,Bonnington,55.96997,-3.18687,Private room,,1,3,2024-08-24,2.20,1,0,3,
1179545752084404991,Flat in Edinburgh,235663446,Zoe,,Abbeyhill,55.95563,-3.16579,Entire home/apt,233,4,0,,,2,241,0,
1180195238607456209,Two bedroom flat in Leith,37920027,Agnieszka,,Bonnington,55.9699954,-3.1844391,Entire home/apt,200,3,1,2024-08-14,1,1,158,1,
1180493932266653455,Edinburgh Haymarket Flat,550349475,Lynch,,Dalry and Fountainbridge,55.94210651574025,-3.2094429580319592,Private room,53,1,0,,,1,40,0,
1180515121054379870,Room in flat from a different era,576804512,Susan,,Bonnington,55.972419817793224,-3.1910750121643017,Private room,58,1,2,2024-07-12,0.73,1,77,2,
1180558698119070124,Spacious double room,583877612,Andrew,,The Shore and Constitution Street,55.97307,-3.16284,Private room,70,2,9,2024-09-07,4.29,1,319,9,
1180899790957772901,Quiet 1 bed close Haymarket,316691159,Viktor & Hana,,Gorgie East,55.943869474965375,-3.224948279229749,Entire home/apt,,2,2,2024-08-26,2,7,1,2,
1180925883015644075,Historic Dean Village House,545444093,Crawfurd,,Deans Village,55.9525893,-3.2172357,Entire home/apt,,2,16,2024-09-07,6.76,1,0,16,EH-78073-F
1180945007528031585,Flat 1 Trinity - By The House of Danu,351441713,Caitlin,,Trinity East and The Dudleys,55.97788578724747,-3.195430345655096,Entire home/apt,305,1,14,2024-09-08,6.00,4,57,14,
1180954269342024392,Flat 2 Trinity - by The House of Danu,351441713,Caitlin,,Trinity East and The Dudleys,55.97573,-3.1971,Entire home/apt,329,1,7,2024-09-07,3.68,4,61,7,
1180963835107967343,Flat in Old Town,96519204,Kristin,,Tollcross,55.94605,-3.2037279,Entire home/apt,,2,15,2024-08-30,8.49,1,0,15,
1181209578748409792,"Quiet, relaxing room     in flat with cats",20228661,Dorota,,Gorgie West,55.935039723818,-3.23631651699543,Private room,,4,9,2024-09-07,3.97,1,1,9,
1181219311992124643,Stockbridge Gem,468030900,Jane,,Stockbridge,55.9581194,-3.2121424,Entire home/apt,104,2,7,2024-09-12,5.83,1,332,7,
1181306871277224734,Room 20 seconds to the beach,92867308,Harish,,Joppa,55.94961687018999,-3.099149792712495,Private room,90,1,1,2024-08-24,1,1,355,1,
1181616336441387823,Idyllic 2-bed cottage w/ garden & patio,37563463,Altido,,Liberton West and Braid Hills,55.91067925878636,-3.2083978391106434,Entire home/apt,155,1,7,2024-09-01,4.47,112,284,7,EH-76742-F
1181646247477895822,"Lovely sunny double room, view of park and garden",53191991,Angela,,Corstorphine South,55.93743266073032,-3.27792966842951,Private room,51,2,22,2024-09-11,7.76,1,89,22,
1181664643956675861,Elegant 17th Century Villa - Pass the Keys,584179193,Vanessa,,The Grange,55.92658,-3.1925,Entire home/apt,693,1,3,2024-08-24,1.43,1,8,3,
1181735607015214714,Cosy Private Ensuite Rooms at Silk Mill Edinburgh,389769083,Dundee,,Polwarth,55.93907756772606,-3.220629172927884,Private room,,2,0,,,1,0,0,
1181845499729553823,Luxury City Centre Apartment,9003114,Alan,,New Town East and Gayfield,55.96041,-3.19184,Entire home/apt,295,1,9,2024-08-24,3.91,1,11,9,
1182363380802673815,Charming 4-bed flat in Old Town – Adults Only,257768140,ALTIDO Scotland,,"Old Town, Princes Street and Leith Street",55.949619822997455,-3.1849458810547455,Entire home/apt,137,2,6,2024-08-28,2.54,19,0,6,
1182367260525469872,Lovely 5-bed flat in Old Town – Adults Only,257768140,ALTIDO Scotland,,"Old Town, Princes Street and Leith Street",55.9481,-3.18715,Entire home/apt,144,2,4,2024-08-24,1.56,19,0,4,
1182376495067887440,Cosy 6-bed flat in Old Town – Adults Only,257768140,ALTIDO Scotland,,"Old Town, Princes Street and Leith Street",55.947759496097,-3.187083510156235,Entire home/apt,151,2,10,2024-08-15,3.75,19,0,10,
1182530066201792528,Luxury Cramond Villa - Sleeps 10,545722670,Rayner,,Cramond,55.97124408611123,-3.3046739572289665,Entire home/apt,735,7,1,2024-08-13,0.94,1,7,1,
1182595040082157208,Central Newington Specious Flat,915378,John,,Meadows and Southside,55.9419619,-3.1809837,Entire home/apt,600,3,0,,,2,90,0,
1182602337252571959,Newly refurbished 2bed in Leith.,11576612,Claire,,Leith (Hermitage and Prospect Bank),55.968912141345335,-3.159503811337288,Entire home/apt,210,2,9,2024-08-27,6.59,2,38,9,
1182602402268842573,"King bed, spacious, luxurious room in Leith",11576612,Claire,,Leith (Hermitage and Prospect Bank),55.96964,-3.15736,Private room,90,2,2,2024-07-22,0.72,2,189,2,
1182649635093987501,Central Newington Specious Flat,915378,John,,Meadows and Southside,55.9419619,-3.1809837,Entire home/apt,10000,10,0,,,2,270,0,
1182656076947296778,Double room in Edinburgh.,517907085,Jamie,,Liberton West and Braid Hills,55.9076611,-3.1662052,Private room,78,1,6,2024-09-09,3.33,1,17,6,
1182675288438265010,"Cosy, Central Old Town Apartment",191891016,Valentina,,Tollcross,55.94493,-3.20154,Entire home/apt,126,2,13,2024-09-02,4.81,15,54,13,
1182741151540095325,Charming 2BR-2BA Flat next to Royal Park of Holyro,416041728,Piotr,,Abbeyhill,55.953956117932535,-3.165291128096418,Entire home/apt,261,2,5,2024-09-08,2.68,20,21,5,
1183075677541083831,"Spacious, sunny Leith apartment",211637976,Belen,,Great Junction Street,55.973112667959505,-3.1756623834371567,Entire home/apt,167,2,11,2024-09-09,5.79,2,322,11,
1183142915693886920,"Charming 2BD Flat, 10 Minutes to Edinburgh Castle",542669815,James,,Tollcross,55.945889477470516,-3.205234782655852,Entire home/apt,366,2,16,2024-09-07,6.58,1,242,16,
1183178208599195117,Beautiful Meadowbank Apartament,76508516,Angelika,,Meadowbank and Abbeyhill North,55.957903282945715,-3.15905079546273,Entire home/apt,300,2,0,,,1,47,0,
1183247661017006638,Modern & Bright 2-Bedroom Flat,174637595,Shezz,,"Blackford, West Mains and Mayfield Road",55.92899397008716,-3.167702301908695,Entire home/apt,220,2,4,2024-09-08,1.45,3,99,4,
1183303736246416989,Sunny Gilmerton flat,104485439,Pamela,,Hyvots and Gilmerton,55.90492,-3.13924,Entire home/apt,,2,7,2024-08-05,3.04,1,0,7,
1183360362187244617,Central Room in Spacious Flat,195970028,Hasan,,Newington and Dalkeith Road,55.93777211742539,-3.1718977466229052,Private room,,1,6,2024-08-24,2.65,1,0,6,
1183525525052240591,Old Town Hideaway,84504410,Nathan,,Tollcross,55.94456,-3.20195,Entire home/apt,150,3,15,2024-09-09,7.03,1,54,15,
1183786728619657973,Room close to city natural park,293494149,Roza,,Corstorphine North,55.955092131536134,-3.278202186611611,Private room,,2,11,2024-08-26,4.40,1,1,11,
1183812881646474128,Charming 1Bed New Town Flat - Pass the Keys,584791853,Beverley,,New Town West,55.9578,-3.20309,Entire home/apt,227,1,8,2024-09-04,3.87,1,90,8,
1183915009514040666,Lovely two bed rooms apartment with free parking,452912905,Vanessa,,Balgreen and Roseburn,55.941118301965446,-3.254328891634941,Entire home/apt,144,1,12,2024-09-08,6.32,1,10,12,
1183984488766219065,2 bed Apt with 4 beds & parking,399777882,Habeebat Olabisi,,Granton West and Salvesen,55.9772734503418,-3.2516072517917767,Entire home/apt,199,1,1,2024-07-19,0.53,11,359,1,
